MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,HouseAge,GarageAge,YearsSinceRemodel,YearsSinceLastSale
20,0.7842465753424658,78.0,7800,0.6386986301369864,0.7157534246575342,0.06934931506849315,0.2979452054794521,5,8,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.4366438356164384,3,1,6,603,293,896,0.514554794520548,1112,896,2008,1,3,0,3,0.07106164383561644,8,0,0,1,1,1,230,103,0,8,77,77.0,23,19
30,0.15325342465753425,60.0,10800,0.6386986301369864,0.7157534246575342,0.07962328767123288,0.5017123287671232,4,7,0.0059931506849315065,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.10102739726027397,2,1,1,0,641,641,0.1558219178082192,1047,0,1047,0,1,0,2,0.5102739726027398,6,0,0,5,1,1,273,0,0,8,140,71.0,30,18
50,0.7842465753424658,77.0,9786,0.3287671232876712,0.7157534246575342,0.1523972602739726,0.1053082191780822,6,7,0.7782534246575342,0.13955479452054795,0.13356164383561644,0,0.0,0.622431506849315,0.4366438356164384,3,1,3,600,312,912,0.2928082191780822,1085,649,1734,0,1,1,3,0.3921232876712329,7,1,4,1,2,2,440,0,0,6,63,63.0,44,19
120,0.04366438356164384,50.0,5119,0.3287671232876712,0.06164383561643835,0.05650684931506849,0.5017123287671232,9,5,0.7782534246575342,0.14897260273972604,0.14554794520547945,2,60.0,0.3339041095890411,0.4392123287671233,5,3,6,1238,460,1698,0.514554794520548,1709,0,1709,1,2,0,2,0.3921232876712329,5,1,3,1,3,2,506,97,65,1,26,26.0,25,17
50,0.15325342465753425,52.0,6240,0.6386986301369864,0.7157534246575342,0.038527397260273974,0.1053082191780822,5,6,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.10102739726027397,3,1,1,0,1042,1042,0.514554794520548,1042,534,1576,0,1,0,3,0.5102739726027398,8,1,4,5,1,1,225,0,0,8,97,97.0,75,19
20,0.7842465753424658,65.0,10237,0.6386986301369864,0.7157534246575342,0.04794520547945205,0.5017123287671232,6,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,1,6,28,1288,1316,0.514554794520548,1316,0,1316,0,2,0,3,0.3921232876712329,6,1,4,1,3,2,397,100,0,10,20,20.0,19,19
190,0.7842465753424658,60.0,10800,0.6386986301369864,0.18664383561643835,0.07962328767123288,0.1053082191780822,5,4,0.7782534246575342,0.13955479452054795,0.13356164383561644,0,0.0,0.622431506849315,0.4366438356164384,3,1,4,664,290,954,0.2928082191780822,1766,648,2414,0,2,0,3,0.5102739726027398,10,1,4,1,1,2,520,142,0,5,125,55.0,55,19
160,0.15325342465753425,21.0,1680,0.6386986301369864,0.7157534246575342,0.011986301369863013,0.2979452054794521,6,3,0.7782534246575342,0.15154109589041095,0.1404109589041096,2,604.0,0.622431506849315,0.4366438356164384,3,1,5,358,125,483,0.2928082191780822,483,504,987,0,1,1,2,0.5102739726027398,5,0,0,5,1,1,264,0,0,8,54,54.0,54,17
20,0.7842465753424658,74.2,13500,0.6386986301369864,0.7157534246575342,0.019691780821917807,0.5017123287671232,6,7,0.008561643835616438,0.03339041095890411,0.10188356164383562,0,0.0,0.622431506849315,0.4366438356164384,4,4,4,429,93,1602,0.1558219178082192,1252,0,1252,1,1,0,1,0.5102739726027398,4,1,4,1,2,2,564,409,0,3,65,65.0,50,17
50,0.7842465753424658,50.0,8405,0.6386986301369864,0.7157534246575342,0.06934931506849315,0.1053082191780822,5,8,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.10102739726027397,3,1,3,241,229,861,0.514554794520548,961,406,1367,1,1,0,4,0.5102739726027398,7,0,0,5,1,1,384,0,130,4,125,47.0,75,17
80,0.7842465753424658,85.0,13400,0.6386986301369864,0.7157534246575342,0.1523972602739726,0.04708904109589041,5,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,1047.0,0.622431506849315,0.4366438356164384,3,3,5,516,380,1024,0.2928082191780822,1086,0,1086,1,1,0,3,0.5102739726027398,6,1,4,1,2,2,484,0,0,6,59,59.0,59,19
160,0.04366438356164384,24.0,2160,0.6386986301369864,0.7157534246575342,0.05650684931506849,0.2979452054794521,7,5,0.7782534246575342,0.14897260273972604,0.14554794520547945,2,212.0,0.3339041095890411,0.4392123287671233,4,1,4,510,90,600,0.514554794520548,624,628,1252,1,2,1,2,0.3921232876712329,4,0,0,5,1,2,462,0,48,3,26,26.0,25,17
160,0.04366438356164384,34.0,3230,0.6386986301369864,0.7157534246575342,0.05650684931506849,0.2979452054794521,6,5,0.7782534246575342,0.14897260273972604,0.14554794520547945,2,894.0,0.622431506849315,0.4392123287671233,4,1,6,381,348,729,0.1558219178082192,742,729,1471,0,2,1,3,0.5102739726027398,6,0,0,5,1,2,440,0,24,3,26,26.0,26,16
80,0.7842465753424658,78.0,12090,0.6386986301369864,0.7157534246575342,0.05136986301369863,0.04708904109589041,6,7,0.19863013698630136,0.3501712328767123,0.3441780821917808,2,74.0,0.622431506849315,0.4366438356164384,4,1,1,0,585,585,0.514554794520548,1140,728,1868,0,3,1,3,0.5102739726027398,7,1,3,3,3,2,477,268,112,1,41,41.0,22,18
50,0.7842465753424658,60.0,7200,0.6386986301369864,0.18664383561643835,0.015410958904109588,0.1053082191780822,5,7,0.7782534246575342,0.13955479452054795,0.13356164383561644,2,252.0,0.622431506849315,0.10102739726027397,4,1,5,569,162,731,0.514554794520548,981,787,1768,1,1,1,3,0.3921232876712329,7,2,3,5,1,1,240,0,0,6,88,86.0,75,18
50,0.7842465753424658,115.0,21286,0.6386986301369864,0.7157534246575342,0.0547945205479452,0.1053082191780822,5,5,0.7782534246575342,0.13955479452054795,0.13356164383561644,0,0.0,0.622431506849315,0.4366438356164384,3,1,1,0,720,720,0.2928082191780822,720,551,1271,0,2,0,4,0.5102739726027398,7,1,4,1,1,1,312,0,0,8,77,77.0,75,17
60,0.7842465753424658,79.0,12798,0.3287671232876712,0.7157534246575342,0.019691780821917807,0.2979452054794521,6,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.4392123287671233,4,4,6,462,154,616,0.1558219178082192,616,1072,1688,1,2,1,4,0.3921232876712329,8,0,0,1,2,2,603,403,114,5,28,28.0,28,17
60,0.7842465753424658,74.0,8834,0.6386986301369864,0.7157534246575342,0.04965753424657534,0.2979452054794521,9,5,0.19863013698630136,0.3501712328767123,0.3441780821917808,4,216.0,0.3339041095890411,0.4392123287671233,5,1,6,1170,292,1462,0.514554794520548,1462,762,2224,1,2,1,4,0.07106164383561644,10,1,4,1,3,3,738,184,0,6,21,21.0,20,16
20,0.7842465753424658,70.0,9170,0.6386986301369864,0.18664383561643835,0.06934931506849315,0.5017123287671232,5,7,0.19863013698630136,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.4366438356164384,3,1,5,698,420,1214,0.514554794520548,1214,0,1214,1,1,0,2,0.5102739726027398,6,0,0,5,1,2,461,0,0,4,60,60.0,60,18
75,0.15325342465753425,65.0,8850,0.3287671232876712,0.18664383561643835,0.07962328767123288,0.00684931506849315,7,6,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.10102739726027397,3,1,1,0,815,815,0.514554794520548,815,875,1690,0,1,0,3,0.5102739726027398,7,1,4,5,1,1,225,0,0,7,109,109.0,75,19
20,0.7842465753424658,61.2,11838,0.6386986301369864,0.7157534246575342,0.10273972602739725,0.5017123287671232,8,5,0.19863013698630136,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,3,1,0,1753,1753,0.514554794520548,1788,0,1788,0,2,0,3,0.07106164383561644,7,1,3,1,2,2,522,202,151,6,24,24.0,24,16
20,0.7842465753424658,80.0,8892,0.3287671232876712,0.7157534246575342,0.1523972602739726,0.5017123287671232,5,5,0.7782534246575342,0.14897260273972604,0.14554794520547945,1,66.0,0.622431506849315,0.4366438356164384,3,1,1,0,1065,1065,0.1558219178082192,1065,0,1065,0,1,1,3,0.5102739726027398,6,0,0,5,1,2,461,74,0,7,65,51.0,65,18
20,0.7842465753424658,74.2,12342,0.3287671232876712,0.7157534246575342,0.1523972602739726,0.5017123287671232,5,5,0.19863013698630136,0.13955479452054795,0.13356164383561644,0,0.0,0.622431506849315,0.4366438356164384,3,1,1,0,978,978,0.2928082191780822,1422,0,1422,0,1,0,3,0.5102739726027398,6,1,3,1,2,1,286,0,0,8,65,65.0,47,18
20,0.7842465753424658,70.0,8400,0.6386986301369864,0.7157534246575342,0.1523972602739726,0.5017123287671232,5,5,0.19863013698630136,0.15154109589041095,0.1404109589041096,2,168.0,0.622431506849315,0.4366438356164384,3,3,4,1016,36,1052,0.1558219178082192,1052,0,1052,1,1,1,3,0.5102739726027398,5,0,0,1,2,1,288,356,0,11,57,57.0,57,19
50,0.15325342465753425,85.0,8500,0.6386986301369864,0.18664383561643835,0.023972602739726026,0.1053082191780822,5,7,0.7782534246575342,0.04195205479452055,0.0410958904109589,0,0.0,0.622431506849315,0.4366438356164384,3,1,1,0,793,793,0.2928082191780822,997,520,1517,0,2,0,3,0.026541095890410957,7,0,0,6,0,0,0,0,0,8,106,61.0,20,18
50,0.7842465753424658,60.0,10930,0.6386986301369864,0.7157534246575342,0.1523972602739726,0.1053082191780822,5,6,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.4366438356164384,3,1,4,580,333,913,0.2928082191780822,1048,510,1558,1,1,1,3,0.5102739726027398,6,1,3,1,1,1,288,0,0,4,80,63.0,75,17
20,0.7842465753424658,140.0,19138,0.6386986301369864,0.18664383561643835,0.04794520547945205,0.5017123287671232,4,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.4366438356164384,3,1,2,120,744,864,0.514554794520548,864,0,864,0,1,0,2,0.5102739726027398,4,0,0,5,1,2,400,0,0,6,74,74.0,74,15
20,0.7842465753424658,102.0,17920,0.6386986301369864,0.7157534246575342,0.0547945205479452,0.5017123287671232,5,4,0.19863013698630136,0.13955479452054795,0.10188356164383562,0,0.0,0.622431506849315,0.4366438356164384,3,2,5,306,372,1763,0.2928082191780822,1779,0,1779,1,1,1,3,0.5102739726027398,6,1,4,1,1,2,454,0,418,7,70,70.0,51,19
190,0.15325342465753425,60.0,11340,0.6386986301369864,0.7157534246575342,0.07962328767123288,0.2979452054794521,4,6,0.7782534246575342,0.3501712328767123,0.015410958904109588,0,0.0,0.622431506849315,0.4392123287671233,3,1,1,0,777,777,0.1558219178082192,1246,1044,2290,0,2,0,4,0.5102739726027398,11,0,0,5,1,2,560,0,0,4,140,54.0,75,15
60,0.04366438356164384,72.0,8640,0.6386986301369864,0.7157534246575342,0.05650684931506849,0.2979452054794521,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.4392123287671233,4,2,6,24,732,756,0.514554794520548,764,783,1547,0,2,1,3,0.3921232876712329,7,0,0,1,1,2,614,169,45,6,16,16.0,16,15
40,0.15325342465753425,40.0,5400,0.6386986301369864,0.18664383561643835,0.07962328767123288,0.5017123287671232,6,7,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.10102739726027397,3,2,2,370,779,1149,0.1558219178082192,1149,467,1616,0,2,0,3,0.3921232876712329,5,0,0,5,1,1,216,0,0,10,99,99.0,21,18
20,0.7842465753424658,62.6,8885,0.3287671232876712,0.7157534246575342,0.03595890410958904,0.5017123287671232,5,5,0.7782534246575342,0.15154109589041095,0.1404109589041096,0,0.0,0.622431506849315,0.4366438356164384,4,3,4,301,239,864,0.2928082191780822,902,0,902,1,1,0,2,0.5102739726027398,5,0,0,1,1,2,484,164,0,6,42,42.0,42,19
60,0.7842465753424658,47.0,53504,0.02482876712328767,0.06164383561643835,0.01797945205479452,0.2979452054794521,8,5,0.19863013698630136,0.04195205479452055,0.025684931506849314,2,603.0,0.03424657534246575,0.4392123287671233,4,4,5,1416,234,1650,0.514554794520548,1690,1589,3279,1,3,1,4,0.07106164383561644,12,1,4,3,3,3,841,503,36,6,22,22.0,22,15
30,0.15325342465753425,60.0,6180,0.6386986301369864,0.18664383561643835,0.038527397260273974,0.5017123287671232,6,5,0.7782534246575342,0.13955479452054795,0.13356164383561644,0,0.0,0.622431506849315,0.10102739726027397,3,1,1,0,960,960,0.2928082191780822,986,0,986,0,1,0,2,0.5102739726027398,5,1,4,5,1,1,180,0,128,5,99,99.0,75,18
120,0.7842465753424658,52.6,6820,0.3287671232876712,0.18664383561643835,0.01797945205479452,0.5017123287671232,8,5,0.7782534246575342,0.15154109589041095,0.1404109589041096,0,0.0,0.3339041095890411,0.4392123287671233,4,3,6,368,0,1488,0.2928082191780822,1502,0,1502,1,1,1,1,0.3921232876712329,4,0,0,1,2,2,528,0,54,6,40,40.0,40,15
20,0.7842465753424658,80.0,8800,0.6386986301369864,0.7157534246575342,0.1523972602739726,0.5017123287671232,6,6,0.19863013698630136,0.15154109589041095,0.1404109589041096,2,425.0,0.622431506849315,0.4366438356164384,3,1,4,553,698,1251,0.2928082191780822,1251,0,1251,1,1,0,3,0.5102739726027398,6,2,4,1,2,1,461,0,116,3,61,61.0,61,19
180,0.15325342465753425,21.0,1890,0.6386986301369864,0.7157534246575342,0.008561643835616438,0.02482876712328767,4,7,0.7782534246575342,0.04195205479452055,0.0410958904109589,0,0.0,0.622431506849315,0.4366438356164384,4,3,5,495,135,630,0.1558219178082192,630,0,630,1,1,0,1,0.5102739726027398,3,0,0,6,0,0,0,88,0,6,53,36.799999999999955,53,17
20,0.7842465753424658,70.0,9800,0.6386986301369864,0.18664383561643835,0.10273972602739725,0.5017123287671232,5,7,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.4392123287671233,3,1,5,894,0,894,0.2928082191780822,894,0,894,1,1,0,3,0.5102739726027398,5,0,0,1,1,2,552,256,0,7,53,50.0,53,19
190,0.7842465753424658,70.0,7000,0.6386986301369864,0.7157534246575342,0.06934931506849315,0.2979452054794521,5,7,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.4366438356164384,4,4,6,969,148,1117,0.2928082191780822,820,527,1347,1,1,0,3,0.5102739726027398,5,0,0,6,0,0,0,85,0,1,115,48.0,34,17
190,0.15325342465753425,33.0,4456,0.6386986301369864,0.7157534246575342,0.07962328767123288,0.2979452054794521,4,5,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.10102739726027397,3,1,1,0,736,736,0.1558219178082192,736,716,1452,0,2,0,2,0.5102739726027398,8,0,0,6,0,0,0,0,0,6,105,52.59999999999991,17,16
20,0.7842465753424658,64.0,7406,0.6386986301369864,0.7157534246575342,0.10273972602739725,0.5017123287671232,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,4,84.0,0.3339041095890411,0.4392123287671233,4,3,6,684,515,1199,0.514554794520548,1220,0,1220,1,2,0,2,0.3921232876712329,6,0,0,1,2,2,632,105,54,7,19,19.0,19,19
20,0.7842465753424658,80.0,14000,0.6386986301369864,0.7157534246575342,0.03767123287671233,0.5017123287671232,6,8,0.7782534246575342,0.15154109589041095,0.1404109589041096,0,0.0,0.622431506849315,0.4366438356164384,3,1,1,0,1092,1092,0.514554794520548,1152,0,1152,0,1,0,3,0.3921232876712329,6,1,4,1,1,1,300,0,36,8,75,75.0,21,16
50,0.7842465753424658,75.0,9525,0.6386986301369864,0.7157534246575342,0.06934931506849315,0.1053082191780822,6,4,0.7782534246575342,0.13955479452054795,0.13356164383561644,0,0.0,0.622431506849315,0.4366438356164384,3,1,3,444,550,994,0.1558219178082192,1216,639,1855,0,2,0,4,0.5102739726027398,7,0,0,1,1,1,325,182,0,10,71,71.0,53,19
60,0.7842465753424658,70.0,8750,0.6386986301369864,0.7157534246575342,0.10273972602739725,0.2979452054794521,6,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,116.0,0.622431506849315,0.4392123287671233,4,1,6,505,299,804,0.514554794520548,804,878,1682,0,2,1,3,0.3921232876712329,7,0,0,1,2,2,523,0,77,6,27,27.0,27,15
50,0.7842465753424658,79.0,9492,0.6386986301369864,0.7157534246575342,0.1523972602739726,0.1053082191780822,5,5,0.7782534246575342,0.018835616438356163,0.025684931506849314,0,0.0,0.622431506849315,0.4366438356164384,3,1,3,368,359,768,0.2928082191780822,968,408,1376,1,1,0,3,0.5102739726027398,6,1,4,1,1,1,240,0,0,4,84,84.0,75,18
60,0.7842465753424658,82.8,9572,0.3287671232876712,0.7157534246575342,0.028253424657534245,0.2979452054794521,8,5,0.7782534246575342,0.13955479452054795,0.13356164383561644,2,336.0,0.3339041095890411,0.4392123287671233,5,1,6,482,971,1453,0.514554794520548,1453,1357,2810,0,2,1,4,0.3921232876712329,9,1,5,1,2,2,750,500,0,6,35,35.0,35,18
20,0.7842465753424658,80.0,9920,0.6386986301369864,0.7157534246575342,0.1523972602739726,0.5017123287671232,5,5,0.7782534246575342,0.15154109589041095,0.1404109589041096,4,110.0,0.622431506849315,0.4366438356164384,3,1,3,354,412,1056,0.2928082191780822,1063,0,1063,1,1,0,3,0.5102739726027398,6,0,0,1,2,1,280,0,0,2,71,71.0,71,15
20,0.7842465753424658,69.0,14850,0.3287671232876712,0.7157534246575342,0.1523972602739726,0.5017123287671232,5,5,0.7782534246575342,0.13955479452054795,0.13356164383561644,0,0.0,0.622431506849315,0.4366438356164384,3,1,3,895,197,1092,0.2928082191780822,1092,0,1092,1,1,0,2,0.5102739726027398,6,1,3,1,3,1,299,268,0,5,68,68.0,68,19
20,0.7842465753424658,73.0,7100,0.3287671232876712,0.18664383561643835,0.1523972602739726,0.5017123287671232,5,7,0.7782534246575342,0.018835616438356163,0.025684931506849314,0,0.0,0.622431506849315,0.4366438356164384,3,1,6,708,108,816,0.2928082191780822,816,0,816,1,1,0,2,0.5102739726027398,5,0,0,5,1,1,308,0,0,7,68,68.0,68,19
60,0.04366438356164384,75.0,9000,0.6386986301369864,0.7157534246575342,0.05650684931506849,0.2979452054794521,8,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,3,1,0,1088,1088,0.514554794520548,1088,871,1959,0,2,1,3,0.3921232876712329,8,1,4,1,2,3,1025,208,46,12,19,19.0,19,18
70,0.15325342465753425,60.0,6402,0.6386986301369864,0.18664383561643835,0.023972602739726026,0.2979452054794521,5,5,0.7782534246575342,0.13955479452054795,0.025684931506849314,0,0.0,0.622431506849315,0.4392123287671233,3,2,1,0,596,596,0.2928082191780822,596,596,1192,0,1,0,3,0.5102739726027398,6,0,0,5,1,1,189,0,0,7,105,105.0,75,16
20,0.7842465753424658,56.8,7917,0.3287671232876712,0.18664383561643835,0.06934931506849315,0.5017123287671232,6,7,0.19863013698630136,0.15154109589041095,0.1404109589041096,2,174.0,0.622431506849315,0.4366438356164384,3,1,4,751,392,1143,0.2928082191780822,1113,0,1113,1,1,1,3,0.5102739726027398,6,1,2,1,2,1,504,370,30,5,49,38.0,49,18
160,0.7842465753424658,24.0,2308,0.6386986301369864,0.7157534246575342,0.0059931506849315065,0.2979452054794521,6,5,0.7782534246575342,0.0779109589041096,0.005136986301369863,0,0.0,0.622431506849315,0.4366438356164384,3,1,5,257,103,855,0.2928082191780822,855,467,1322,0,2,1,3,0.5102739726027398,6,1,2,1,1,2,440,260,0,6,51,51.0,51,16
30,0.15325342465753425,50.0,6000,0.6386986301369864,0.7157534246575342,0.07962328767123288,0.5017123287671232,4,4,0.19863013698630136,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.4392123287671233,3,1,5,250,710,960,0.1558219178082192,960,0,960,0,1,0,2,0.026541095890410957,5,0,0,5,1,1,308,0,0,7,105,28.0,75,18
60,0.7842465753424658,72.8,10304,0.3287671232876712,0.06164383561643835,0.05136986301369863,0.2979452054794521,5,7,0.7782534246575342,0.0779109589041096,0.10188356164383562,2,44.0,0.622431506849315,0.4366438356164384,3,1,5,381,399,780,0.514554794520548,1088,780,1868,1,2,1,4,0.3921232876712329,9,1,3,1,1,2,484,448,96,10,49,49.0,49,16
120,0.7842465753424658,41.0,4920,0.6386986301369864,0.7157534246575342,0.01797945205479452,0.5017123287671232,8,5,0.7782534246575342,0.04195205479452055,0.0410958904109589,0,0.0,0.3339041095890411,0.4392123287671233,4,2,6,616,722,1338,0.514554794520548,1338,0,1338,1,2,0,2,0.3921232876712329,6,0,0,1,3,2,582,0,0,4,24,24.0,24,15
60,0.7842465753424658,59.0,11228,0.02482876712328767,0.06164383561643835,0.0410958904109589,0.2979452054794521,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,1,4,50,499,1080,0.514554794520548,1080,1017,2097,0,2,1,3,0.3921232876712329,9,1,3,1,1,3,678,196,187,12,32,32.0,32,17
80,0.7842465753424658,82.2,17871,0.3287671232876712,0.06164383561643835,0.05136986301369863,0.04708904109589041,6,5,0.7782534246575342,0.15154109589041095,0.1404109589041096,2,359.0,0.622431506849315,0.4366438356164384,4,3,5,528,1152,1680,0.036815068493150686,1724,0,1724,1,1,1,3,0.5102739726027398,7,1,4,1,2,2,480,0,0,6,58,58.0,49,16
60,0.7842465753424658,96.0,11308,0.3287671232876712,0.7157534246575342,0.04965753424657534,0.2979452054794521,9,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,4,154.0,0.03424657534246575,0.4392123287671233,5,3,6,936,168,1104,0.514554794520548,1130,1054,2184,1,2,1,3,0.07106164383561644,10,1,4,1,3,3,836,0,102,7,17,17.0,17,16
20,0.7842465753424658,52.2,8978,0.3287671232876712,0.18664383561643835,0.0547945205479452,0.5017123287671232,5,5,0.7782534246575342,0.0779109589041096,0.10188356164383562,0,0.0,0.622431506849315,0.4392123287671233,3,1,1,0,948,948,0.2928082191780822,948,0,948,0,1,0,3,0.5102739726027398,6,0,0,1,1,1,300,147,0,5,57,57.0,57,18
160,0.04366438356164384,30.0,3000,0.6386986301369864,0.7157534246575342,0.05650684931506849,0.2979452054794521,6,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,4,76.0,0.3339041095890411,0.4392123287671233,4,3,6,294,318,612,0.514554794520548,612,612,1224,0,2,1,2,0.3921232876712329,4,0,0,5,2,2,528,0,234,6,16,16.0,16,16
190,0.7842465753424658,107.0,10615,0.3287671232876712,0.18664383561643835,0.07962328767123288,0.2979452054794521,3,5,0.7782534246575342,0.15154109589041095,0.1404109589041096,0,0.0,0.622431506849315,0.4366438356164384,2,2,4,440,538,978,0.2928082191780822,1014,685,1699,1,2,0,3,0.5102739726027398,7,0,0,4,1,2,420,0,74,8,125,105.0,55,16
